,Rate,Comment
15688,5,"Really owsom product. Perfect baby from the great family.
As usual, Flipkart delivered the gift earlier."
15689,5,Quality Camera...Good for beginners...both lenses are required....order with together for more benefits... highly recommended.
15690,5,I was for my sister. she is a budding photographer. she likes the resultant pics very much
15691,5,its not owsam camra in this price
15692,5,outstanding camera with headphone(Motorola pulse)
15693,5,good product.
15694,5,good
15695,5,good camera for starters....!!!
15696,5,Wonderful product and good carior partner
15697,5,Good product
15698,5,nice product worth the amount
15699,5,1st time Im using DSLR camera.. its realy amazing.. worth for the prize...
15700,5,Loved it...not recommend for anyone other than beginners. Focusing is slow and noisy.
15701,5,Canon 3000D is very Bad..
15702,5,awesome Thank you So much Flipkart
15703,5,very good...
15704,5,good
15705,5,excellent delivery by flipcart
15706,5,awsome camera with lower cheap price.
15707,5,ok
15708,5,"Nice camera , flipkart provided this in very price. None of the mobile camaras beats DSLR camara. Landscape pics covers every tiny object. Light weight and easy to carry. For beginners extra lens not necessary. 1500D is 24MP and 3000D is 18MP and price difference is 10,000Rs, you can't see big difference between 24MP and 18MP so go fot 3000D."
15709,5,Nice camera
15710,5,Nice
15711,5,awesome product....very nice
15712,5,good product..this rate..ab
15713,5,good for first time DSLR user
15714,5,Good
15715,5,awesome product must buy
15716,5,nice camera. happy to buy it with 17499/- only. thanks flipkart.
15717,5,my 1st dslr..
15718,5,exlent
15719,5,"1500d is Better than 3000d
But this is also good"
15720,5,Good product
15721,5,Excellent
15722,5,it's awesome
15723,5,best camera
15724,5,value for money
15725,5,Good Canon👍👍
15726,5,"Good camera for the beginners
Enjoy photography"
15727,5,awsm
15728,5,best
15729,5,Nice
15730,5,Product is good and plus packaging
15731,5,wonderful camera
15732,5,happy
15733,5,I want to a long lens for this camera
15734,5,Thanks to Flipkart for this wonderful offer. Bought the product for 16k..
15735,5,"Excellent, Good product I Like it"
15736,5,Good for biginers
15737,5,Best price best product
15738,5,nice product
15739,5,Good camera... got it with very good deal
15740,5,"awesome camera , super quality"
15741,5,nice quality
15742,5,It is absolutely well priced at 18000 with single lense. Just bought prime lens one of the best dslr to buy
15743,5,camera is good. just need to learn functionality to use properly
15744,5,Goode camara
15745,5,Indeed lighter than other dslr. Plastic feel but you will less likely to get wrist fatigue in long usage
15746,5,My first best cam. Once you learn you can bring professionals touch in it
15747,5,"A good biginner's camera, worth buying"
15748,5,loved it
15749,5,Awsome Camera in just 18990 satisfied
15750,5,"its fantastic
my first dslr"
15751,5,exalant
15752,5,super
15753,5,Light weight than all other models. That's the only difference from 1300
15754,5,excellent camera.. really happy with the purchase
15755,5,good quality
15756,5,good
15757,5,Good picture clarify.. easy to operate..lense results required more or minimum 18:125 for proper results...ie for professional use...
15758,5,best camera for entry level or personal use
15759,5,awosome thanks flipcart
15760,5,"nice 📷 camera I am happy...
thanks Flipkart...,😍😍😍😍"
15761,5,awesome in a single word
15762,5,it's good to buy
15763,5,very best camera
15764,5,Nice product in low budget
15765,5,lens not good
15766,5,i am so happy with flipkart services and my new dslr..
15767,5,superb product and it's wonderful that they have delivered it before time of delivery
15768,5,Bag was not good but camera is super😍
15769,5,"really it's a amazing product , worth for money I got this product 17440 ₹.... my friends are fully confused for this rate and every one feeling jealous ,,,"
15770,5,"clicked these images (auto mode) will go for manual mode...
flipkart- great packing nd received the package 7 days before estimated date...😍😍"
15771,5,Best in this price segment got it in 19990
15772,5,Nice camera for this price.
15773,5,best camera for beginners
15774,5,this is very good product
15775,5,A good product. Delivered as advertised.
15776,5,this item is very good and good packing for flipkart
15777,5,Excellent
15778,5,nice product..
15779,5,very good products
15780,5,Good product for this price. But bad delivery
15781,5,Best product to buy at 19990
15782,5,Excellent product
15783,5,very good
15784,5,superb
15785,5,"Flipkart never skips any chance to surprise its customers..
so there's my first Dslr.
got it at an unbelievable price of Rs.18.5k only with a free bluetooth headphones Moto Pulse❤.

Thank you Flipkart.."
15786,5,very good product....
15787,5,very nice product thanks to flipkart
15788,5,The Camera is awesome.
15789,5,it was a very good product... the camera quality is awesome... for beginners it's one of the best camera...
15790,5,wonderful 😍😍
15791,5,Worth Buying good for learner's
15792,5,Awesome Product
15793,5,Very good
15794,5,awesome quality ... worth of money
15795,5,super camera for bigenners
15796,5,"Awsm...camera..
Got a Awesome deal...
loved it"
15797,5,best quality
15798,5,good camera
15799,5,Very Good Cemera
15800,5,Best Camera
15801,5,money for good produced...
15802,5,super
15803,5,good
15804,5,Awesome at this price
15805,5,Nice product.timely delivery.thanks flipkart.
15806,5,My first DSLR.. Best for beginners.. Thanks Flipkart..
15807,5,excellent .Thanks to Flipkart
15808,5,good dslr for basic requirements and family use
15809,5,good price and product is also good
15810,5,thanku Flipkart
15811,5,Very nice product at nominal cost.
15812,5,Nice camera.. Must buy it
15813,5,Awesome product at rs 18990..very happy.. Wifi to connect smart phone extraordinary.. Very very happy.. Thanks to cannon.. Thanks to flipkart
15814,5,"Excellent product in this price range, I got it in 18500/- in big billion offer!!!!!"
15815,5,good one
15816,5,very nice camera best for buy.......
15817,5,thnx for this awesome camera and delivering it before the delivery date.. asusual 5star for Flipkart..
15818,5,I got this product for 17500 worth it
15819,5,Excellent product...😍😘
15820,5,nice
15821,5,Nice product I like it
15822,5,Nice dslr
15823,5,good
15824,5,nice product
15825,5,so nice i love this product awsome
15826,5,miraculous........ fantastic..... amazing...... fabulous....... incredible........
15827,5,I love you Canon .. so much . good picture quality
15828,5,Great and Good Product and Original. I am happy :)
15829,5,Just Awesome. Thanku Flipkart for quick delivery.
15830,5,"This is my first dslr so I was a bit skeptical about this one. But, Once I got that one believe me the first impression was marvelous. Light weight, well equipped with functionalities, and moreover the focus is pretty impressive. Only con I feel is the absence of auto flash, but that can be ignored as the pricing is pretty aggressive and it gives better performance than it's counterpart frok nikon.
And thanks to Flipkart, the delivery was before time and spot on."
15831,5,thank you
15832,5,I m happy with Camera. good product... Awesome
15833,5,very gd
15834,5,"Best camera for beginners. Value of money.
Thanks Flipkart for this camera on offer got only ₹ 15979. Plz suggest zoom lens."
15835,5,Best ever got from Flipcart..cheers
15836,5,economical very good product price is very low
15837,5,very good product thanks to flipkart.
15838,5,good
15839,5,Thank you flipkart:) very good deal
15840,5,iam full satisfied
15841,5,Mass quality amazing product 😍 Good product
15842,5,Good camera at this price
15843,5,its my 1dslr camera nd such a great experience. thanks filipkart for wonderful delivery.
15844,5,good
15845,5,good
15846,5,really good product....awesome...thank u
15847,5,this amazing product im very happy thank you flipkart
15848,5,But do no have any spekers in camera
15849,5,gd product
15850,5,osm product
15851,5,Best in this price range..
15852,5,Awsomee productt..
15853,5,best
15854,5,good one
15855,5,great product
15856,5,good product
15857,5,Good photo clarity
15858,5,Awesome purchase
15859,5,Awesome camera.. My first dslr camera
15860,5,it's soo good
15861,5,good
15862,5,Execellent
15863,5,Nice product
15864,5,cool and v* good camera
15865,5,"at this price, its a value buy considering its features. Having Raw is definitely an added advantage. overall, one cant expect more at this price range."
15866,5,good camera for first time DSLR user. Delivery before date.
15867,5,nice one
15868,5,very nice product.
15869,5,My Frist dslr camera
15870,5,awesome
15871,5,Good product with timely delivery
15872,5,"the camera is really lovely
looks gd
ND even works in a perfect manner
am damn satisfied with it😍"
15873,5,niceeeeeee...product
15874,5,This is awesome Product for beginners
15875,5,my first camera in very good
15876,5,good product....
15877,5,"As per your budget and entry level beginner it is a special camera.in which you can learn everything about DSLR.
I'm giving this camera from 5 to 5."
15878,5,"Awesome camera, got it for 19700."
15879,5,Nice
15880,5,good
15881,5,i like this phone
15882,5,I love it very much
15883,5,Nice product good delivery by Flipkart
15884,5,Good service nd quality
15885,5,The phone is awesome at a reasonable price
15886,5,Best phone i love to use it
15887,5,exellent
15888,5,I love this phone
15889,5,very nice phone
15890,5,It’s too good quality but no adapter in the box .
15891,5,Nice product come on time....
15892,5,totally value for money battery is awesome no need to tell about performance for apple products is rocking as always
15893,5,Simply superb
15894,5,Satisfied jst go for it
15895,5,amazing product & flipkart new open box delivery is a amazing technique to prevent the scam.
15896,5,"Awesome in performance,but disappointed with mobile box accessories only lighting cable is given no adapter,no earphones ☹️☹️"
15897,5,"Compared to Amoled or Oled, the screen a bit dull. Still, this LCD screen is the best LCD display.
One won't feel the difference unless comparing against iphone 12.
Didn't feel confident about 12 will its reported scren flicker, discoloration and battery issues.
Quite happy with 11 in this price range.
Its a different level smooth UX after andriods."
15898,5,My First iPhone ....Fully satisfied....purple colour phone....really beautiful also ..
15899,5,Just loving it .. after using for a while will come to know it’s real performance ☺️
15900,5,"awesome 🥰🥰🥰🥰
delivered very fast"
15901,5,Good👌👌👌👍
